hotel_id,name,address,category,location,lat,lng,reviews,room type,price per night (pounds),disability_access,review_users,swimming_pool,breakfast_available,michelin_restaurant,distance_centre
103,MERCURE LA VILLETTE,216 AVENUE JEAN JAURÈS- PARIS- FRANCE,accommodation,Paris,48.888876,2.394212,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90107,Double,126.72,VRAI,3,FAUX,VRAI,FAUX,2.45879897647937
104,HOTEL IBIS BUDGET PARIS PORTE DE MONTMARTRE,45 RUE DU DOCTEUR BABINSKI- PARIS- FRANCE,accommodation,Paris,48.901198,2.334157,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=215492,Double,129.36,FAUX,2,FAUX,VRAI,FAUX,2.79748611145004
105,HOTEL DUCS DE BOURGOGNE,19 RUE DU PONT NEUF- PARIS- FRANCE,accommodation,Paris,48.860313,2.344092,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230710,Single,69.52,VRAI,4,VRAI,VRAI,FAUX,4.63274899178181
106,HOTEL D'AUBUSSON PARIS,33 RUE DAUPHINE- PARIS- FRANCE,accommodation,Paris,48.854772,2.339472,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230713,Single,96.8,VRAI,3,FAUX,VRAI,FAUX,4.58627185979638
107,HOTEL DECHAMPAIGNE,17 RUE JEAN LANTIER- PARIS- FRANCE,accommodation,Paris,48.858684,2.345243,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230715,Family,143.44,FAUX,4,FAUX,VRAI,FAUX,4.72064339643908
108,OPERA DIAMOND,4 RUE DE LA PÉPINIÈRE- PARIS- FRANCE,accommodation,Paris,48.875247,2.323416,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230720,Double,164.56,VRAI,3,FAUX,VRAI,FAUX,3.52546294501391
109,SCRIBE HOTEL,1 RUE SCRIBE- PARIS- FRANCE,accommodation,Paris,48.870657,2.329781,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230721,Double,185.68,FAUX,4,FAUX,VRAI,FAUX,3.86967671066549
110,HOTEL SAINT PETERSBOURG,33-35 RUE DE CAUMARTIN- PARIS- FRANCE,accommodation,Paris,48.872144,2.328118,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230723,Family,168.96,FAUX,3,VRAI,VRAI,FAUX,3.77134697114156
111,CROWNE PLAZA HOTEL PARIS-REPUBLIQUE,10 PLACE DE LA RÉPUBLIQUE- PARIS- FRANCE,accommodation,Paris,48.867291,2.36545,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230728,Double,139.92,VRAI,4,VRAI,VRAI,FAUX,4.04314029063509
112,HOTEL DES ARCHIVES PARIS,87 RUE DES ARCHIVES- PARIS- FRANCE,accommodation,Paris,48.863566,2.360844,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230742,Family,191.84,FAUX,2,VRAI,VRAI,FAUX,4.30421610597566
113,HOTEL DE NEUVE PARIS,14 RUE NEUVE SAINT-PIERRE- PARIS- FRANCE,accommodation,Paris,48.853904,2.363206,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230751,Single,80.96,VRAI,2,FAUX,VRAI,FAUX,4.36282929656485
114,L'HORSET OPÉRA,18 RUE ANTIN- PARIS- FRANCE,accommodation,Paris,48.869201,2.333719,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230752,Family,127.6,FAUX,2,FAUX,VRAI,FAUX,4.03880300847853
115,ELYSA LUXEMBOURG,6 RUE GAY-LUSSAC- PARIS- FRANCE,accommodation,Paris,48.84618,2.340932,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230761,Twin,269.28,FAUX,4,FAUX,VRAI,VRAI,4.53030318251299
116,GRAND HOTEL DE FRANCE,12 RUE DE LYON- PARIS- FRANCE,accommodation,Paris,48.847432,2.371859,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230762,Double,199.76,FAUX,3,FAUX,VRAI,FAUX,3.948236033264
117,HOTEL MARAIS HÃME ***SUP,38 BOULEVARD DU TEMPLE- PARIS- FRANCE,accommodation,Paris,48.865471,2.36564,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230765,Double,341.44,VRAI,5,VRAI,VRAI,VRAI,4.08553419364189
118,HOTEL MINERVE,13 RUE DES ÉCOLES- PARIS- FRANCE,accommodation,Paris,48.847696,2.351549,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230769,Single,72.16,FAUX,3,FAUX,VRAI,FAUX,4.71967645876131
119,HOTEL GARANCE,18 AVENUE DES GOBELINS- PARIS- FRANCE,accommodation,Paris,48.837434,2.351268,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230770,Twin,111.76,FAUX,2,VRAI,VRAI,FAUX,4.28712933010861
120,SAINT PAUL LE MARAIS,8 RUE DE SÉVIGNÉ- PARIS- FRANCE,accommodation,Paris,48.855515,2.362082,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230771,Double,184.8,FAUX,5,FAUX,VRAI,FAUX,4.40546620623053
121,HOTEL VILLA MADAME PARIS,44 RUE MADAME- PARIS- FRANCE,accommodation,Paris,48.848821,2.331593,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230774,Single,82.72,FAUX,4,FAUX,VRAI,FAUX,4.21676881347207
122,HOTEL ELYSEE GARE DE LYON,234 RUE DE BERCY- PARIS- FRANCE,accommodation,Paris,48.846645,2.369792,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230777,Twin,139.04,FAUX,2,FAUX,VRAI,FAUX,4.02611180579896
123,VANEAU SAINT GERMAIN HOTEL,86 RUE VANEAU- PARIS- FRANCE,accommodation,Paris,48.848435,2.32053,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230791,Single,98.56,FAUX,2,VRAI,FAUX,FAUX,3.73652863204154
124,RESIDENCE DU LION D'OR LOUVRE,5 RUE DE LA SOURDIÈRE- PARIS- FRANCE,accommodation,Paris,48.865474,2.331728,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230792,Double,186.56,FAUX,3,VRAI,VRAI,FAUX,4.08006985654047
125,HOTEL DAUPHINE SAINT-GERMAIN,36 RUE DAUPHINE- PARIS- FRANCE,accommodation,Paris,48.854467,2.339031,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230794,Double,149.6,FAUX,2,VRAI,VRAI,FAUX,4.56868674829981
126,PRINCE DE GALLES- A LUXURY COLLECTION HOTEL- PARIS,33 AVENUE GEORGE V- PARIS- FRANCE,accommodation,Paris,48.869065,2.300796,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230809,Single,101.2,FAUX,2,VRAI,VRAI,FAUX,2.77611816195749
127,HOTEL PULITZER PARIS,23 RUE DU FAUBOURG MONTMARTRE- PARIS- FRANCE,accommodation,Paris,48.873232,2.342894,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230820,Single,90.64,FAUX,4,FAUX,VRAI,FAUX,4.08887756297543
128,HOTEL DU MINISTERE,31 RUE DE SURÈNE- PARIS- FRANCE,accommodation,Paris,48.871402,2.319189,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230822,Twin,94.16,FAUX,3,FAUX,VRAI,FAUX,3.47431502924563
129,ARAMIS SAINT-GERMAIN,124 RUE DE RENNES- PARIS- FRANCE,accommodation,Paris,48.846734,2.326468,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230825,Double,177.76,FAUX,3,VRAI,VRAI,FAUX,3.9743173460354
130,HOTEL DES MINES,125 BOULEVARD SAINT-MICHEL- PARIS- FRANCE,accommodation,Paris,48.842721,2.338526,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230831,Double,184.8,FAUX,2,FAUX,VRAI,VRAI,4.34771418594015
131,HOTEL MARCEAU BASTILLE,13 RUE JULES CÉSAR- PARIS- FRANCE,accommodation,Paris,48.84896,2.369788,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230835,Double,169.84,FAUX,4,VRAI,FAUX,FAUX,4.05254060287713
132,ATN HOTEL,21 RUE D'ATHÈNES- PARIS- FRANCE,accommodation,Paris,48.877894,2.327857,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230837,Double,166.32,FAUX,3,VRAI,VRAI,FAUX,3.58103907004431
133,HOTEL LE CARRÉ,13 RUE GEOFFROY-MARIE- PARIS- FRANCE,accommodation,Paris,48.873809,2.344365,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230858,Family,337.04,VRAI,4,FAUX,VRAI,VRAI,4.08026554451678
134,BEST WESTERN HOTEL LES THÉÂTRES,98 RUE DE CLÉRY- PARIS- FRANCE,accommodation,Paris,48.869594,2.351732,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230859,Double,110.88,VRAI,4,FAUX,VRAI,FAUX,4.27474260059092
135,HOTEL LE PLACIDE,6 RUE SAINT-PLACIDE- PARIS- FRANCE,accommodation,Paris,48.849891,2.324317,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230865,Double,142.56,FAUX,2,FAUX,FAUX,FAUX,3.91152177798193
136,HOTEL MONNA LISA,97 RUE LA BOÉTIE- PARIS- FRANCE,accommodation,Paris,48.871548,2.307755,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230867,Single,79.2,FAUX,2,FAUX,VRAI,FAUX,3.02369690498458
137,HOTEL CHATEAUDUN OPERA,30 RUE DE CHÂTEAUDUN- PARIS- FRANCE,accommodation,Paris,48.876172,2.336887,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230870,Single,97.68,FAUX,2,FAUX,VRAI,FAUX,3.86845824023817
138,ISTRIA ST GERMAIN HOTEL PARIS,29 RUE CAMPAGNE PREMIÈRE- PARIS- FRANCE,accommodation,Paris,48.839061,2.331652,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230873,Double,186.56,FAUX,5,FAUX,FAUX,FAUX,4.01578648088787
139,SELECT HOTEL RIVE GAUCHE,1 PLACE DE LA SORBONNE- PARIS- FRANCE,accommodation,Paris,48.848268,2.342496,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230875,Family,93.28,FAUX,2,FAUX,VRAI,FAUX,4.64278680720343
140,SAINT CHARLES HOTEL PARIS,6 RUE DE L'ESPÉRANCE- PARIS- FRANCE,accommodation,Paris,48.827158,2.348293,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230876,Twin,225.28,VRAI,4,FAUX,VRAI,FAUX,3.84262858596388
141,HOTEL ORIGINAL,8 BOULEVARD BEAUMARCHAIS- PARIS- FRANCE,accommodation,Paris,48.854815,2.368872,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230896,Double,88,FAUX,3,FAUX,FAUX,FAUX,4.11129461906948
142,BO STUDIO,2 CITÉ PIGALLE- PARIS- FRANCE,accommodation,Paris,48.880089,2.334517,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230902,Double,125.84,FAUX,3,FAUX,VRAI,FAUX,3.66700293871709
143,ALL-PARIS-APARTMENTS,24/26 RUE DE LA PÉPINIÈRE- PARIS- FRANCE,accommodation,Paris,48.873996,2.315688,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230906,Double,139.04,FAUX,2,FAUX,VRAI,FAUX,3.2829608151437
144,BRIDGESTREET ACCOMMODATIO,13 RUE ODESSA- 75014 PARIS- FRANCE,accommodation,Paris,48.842234,2.3245904,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230912,Double,173.36,VRAI,5,VRAI,VRAI,FAUX,3.82628465729641
145,TERRASS HOTEL,12-14 RUE JOSEPH DE MAISTRE- PARIS- FRANCE,accommodation,Paris,48.886566,2.332985,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230917,Family,377.52,VRAI,3,FAUX,FAUX,FAUX,3.38161394528436
146,HOTEL DE SEVIGNE,6 RUE DE BELLOY- PARIS- FRANCE,accommodation,Paris,48.868816,2.292463,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230929,Double,151.36,FAUX,3,VRAI,VRAI,FAUX,2.42733628048477
147,BEST WESTERN ALIZE PARIS MONTMARTRE,79 BD DE CLICHY- PARIS- FRANCE,accommodation,Paris,48.883719,2.328524,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230934,Double,119.68,FAUX,2,FAUX,VRAI,FAUX,3.39368999833148
148,1ER ÉTAGE,1ER ÉTAGE,accommodation,Paris,48.8582155,2.2945036,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230935,Double,112.64,FAUX,4,FAUX,VRAI,FAUX,2.59915270156932
149,CORDELIA,11 RUE GREFFULHE- PARIS- FRANCE,accommodation,Paris,48.873147,2.325287,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230939,Double,271.04,VRAI,4,FAUX,VRAI,FAUX,3.64826366813333
150,CHAMPS-ELYSÉES - SAINT HONORÉ BY BRIDGESTREET,85 RUE DU FAUBOURG SAINT-HONORÉ- PARIS- FRANCE,accommodation,Paris,48.871823,2.313662,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230942,Double,174.24,FAUX,4,VRAI,VRAI,FAUX,3.2530277286552
151,HOTEL DES CHAMPS ELYSEES,2 RUE D'ARTOIS- PARIS- FRANCE,accommodation,Paris,48.872294,2.309002,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230944,Double,136.4,FAUX,5,FAUX,FAUX,FAUX,3.05995792151709
152,RÉSIDENCE TEMPLE,RUE DU TEMPLE- PARIS- FRANCE,accommodation,Paris,48.863736,2.358656,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230945,Double,152.24,FAUX,4,FAUX,VRAI,FAUX,4.36957741158754
153,STELLA ETOILE,20 AVENUE CARNOT- PARIS- FRANCE,accommodation,Paris,48.876297,2.29319,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230948,Single,88,VRAI,3,FAUX,FAUX,FAUX,2.35101070084066
154,HOTEL MARCEAU CHAMPS ELYSEES,37 AVENUE MARCEAU- PARIS- FRANCE,accommodation,Paris,48.868138,2.298741,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230951,Single,61.6,FAUX,0,FAUX,VRAI,FAUX,2.70170993434066
155,L'EDMOND HOTEL,22 AVENUE DE VILLIERS- PARIS- FRANCE,accommodation,Paris,48.88217,2.313174,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230953,Single,99.44,VRAI,3,FAUX,VRAI,FAUX,2.9832658924478
156,HOTEL PERGOLESE,3 RUE PERGOLESE- PARIS- FRANCE,accommodation,Paris,48.875692,2.286328,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230956,Twin,161.92,FAUX,4,VRAI,FAUX,FAUX,2.07814253538934
157,BOURGOGNE & MONTANA,3 RUE DE BOURGOGNE- PARIS- FRANCE,accommodation,Paris,48.860203,2.31831,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230964,Double,161.04,FAUX,5,FAUX,VRAI,FAUX,3.62487330273275
158,HOTEL AMPERE PARIS,102 AVENUE DE VILLIERS- PARIS- FRANCE,accommodation,Paris,48.884742,2.299663,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230977,Twin,90.64,FAUX,4,FAUX,VRAI,FAUX,2.43281923312051
159,BEST WESTERN PREMIER TROCADÉRO LA TOUR,5 RUE MASSENET- PARIS- FRANCE,accommodation,Paris,48.858224,2.279616,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230982,Double,206.8,VRAI,5,VRAI,VRAI,FAUX,1.9449152456538
160,PIERRE & VACANCES,16 RUE ELIANE JEANNIN-GARREAU- ISSY-LES-MOULINEAUX- FRANCE,accommodation,Paris,48.831553,2.281661,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230984,Twin,115.28,VRAI,1,FAUX,VRAI,FAUX,1.8894562267495
161,HOTEL LA BOURDONNAIS,111-113 AVENUE DE LA BOURDONNAIS- PARIS- FRANCE,accommodation,Paris,48.854861,2.304654,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230985,Double,322.96,VRAI,4,VRAI,VRAI,FAUX,3.05487369734131
162,ODÉON-HOTEL,3 RUE DE L'ODÉON- PARIS- FRANCE,accommodation,Paris,48.851424,2.338849,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230992,Double,158.4,FAUX,4,VRAI,VRAI,FAUX,4.55448952726927
163,HOTEL BELLOY SAINT-GERMAIN,2 RUE RACINE- PARIS- FRANCE,accommodation,Paris,48.850315,2.342153,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230997,Double,125.84,FAUX,4,FAUX,VRAI,FAUX,4.67842594255672
164,GRAND HOTEL DE L'UNIVERS PARIS,6 RUE GRÉGOIRE DE TOURS- PARIS- FRANCE,accommodation,Paris,48.853515,2.337878,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230999,Single,116.16,FAUX,2,VRAI,FAUX,FAUX,4.52036148159669
165,HOTEL MAYFAIR PARIS,3 RUE ROUGET DE L'ISLE- PARIS- FRANCE,accommodation,Paris,48.866089,2.326174,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231002,Twin,118.8,FAUX,4,FAUX,VRAI,FAUX,3.85836720630782
166,STREETS HOTEL,13 BOULEVARD DU TEMPLE- PARIS- FRANCE,accommodation,Paris,48.863939,2.365907,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231004,Double,136.4,FAUX,5,FAUX,VRAI,FAUX,4.11305768928809
167,JARDIN DE CLUNY,9 RUE DU SOMMERARD- PARIS- FRANCE,accommodation,Paris,48.849802,2.346929,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231014,Double,190.08,VRAI,2,VRAI,VRAI,FAUX,4.82163900158547
168,DUC DE SAINT SIMON,14 RUE DE SAINT-SIMON- PARIS- FRANCE,accommodation,Paris,48.856024,2.323605,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231017,Double,142.56,FAUX,2,FAUX,VRAI,FAUX,3.88528675384204
169,HOTEL HENRI IV,9-11 RUE SAINT-JACQUES- PARIS- FRANCE,accommodation,Paris,48.851949,2.346246,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231026,Twin,116.16,FAUX,2,FAUX,VRAI,FAUX,4.87184932479518
170,HOTEL DES ARTS,5 RUE THOLOZÉ- PARIS- FRANCE,accommodation,Paris,48.88621,2.335241,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231027,Single,101.2,VRAI,1,VRAI,VRAI,FAUX,3.43629845047313
171,GRAND HOTEL DE SUEZ,31 BOULEVARD SAINT-MICHEL- PARIS- FRANCE,accommodation,Paris,48.849791,2.342548,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231029,Family,163.68,FAUX,2,VRAI,VRAI,FAUX,4.68312313822508
172,HOTEL THERESE,5-7 RUE THÉRÈSE- PARIS- FRANCE,accommodation,Paris,48.865888,2.336069,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231030,Double,366.08,VRAI,4,VRAI,VRAI,VRAI,4.2155641903422
173,HOTEL CHAPLAIN,11BIS RUE JULES CHAPLAIN- PARIS- FRANCE,accommodation,Paris,48.842706,2.33029,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231034,Double,110,VRAI,3,FAUX,FAUX,FAUX,4.05905250549655
174,HOTEL RÉSIDENCE DES HALLES,4 RUE DES HALLES- PARIS- FRANCE,accommodation,Paris,48.859223,2.347343,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231038,Single,88,FAUX,2,FAUX,VRAI,FAUX,4.73632298355041
175,HOTEL MORIS,13 RUE RENÉ BOULANGER- PARIS- FRANCE,accommodation,Paris,48.869167,2.357498,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231041,Family,330.88,VRAI,4,VRAI,VRAI,FAUX,4.20582876799193
176,HOTEL MONTHOLON PARIS,15 RUE DE MONTHOLON- PARIS- FRANCE,accommodation,Paris,48.876594,2.347263,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231045,Single,114.4,FAUX,4,VRAI,VRAI,FAUX,3.97600604607288
177,QUEEN MARY,9 RUE GREFFULHE- PARIS- FRANCE,accommodation,Paris,48.873012,2.325202,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231050,Single,68.64,FAUX,3,FAUX,FAUX,FAUX,3.64920763151245
178,RUE SAINT-SÉVERIN,RUE SAINT-SÉVERIN- 75005 PARIS- FRANCE,accommodation,Paris,48.8524673,2.3450972,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231063,Twin,159.28,FAUX,2,FAUX,VRAI,FAUX,4.83331998227096
179,HOTEL NOTRE-DAME SAINT MICHEL,1 QUAI SAINT-MICHEL- PARIS- FRANCE,accommodation,Paris,48.853109,2.346504,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231068,Single,81.84,FAUX,4,FAUX,FAUX,FAUX,4.89971588486163
180,LOUVRE PALACE,LOUVRE PALACE- 75001 PARIS- FRANCE,accommodation,Paris,48.8609968,2.3360376,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231083,Double,197.12,VRAI,5,FAUX,VRAI,FAUX,4.3471366063319
181,PALAIS GARNIER,PALAIS GARNIER- 8 RUE SCRIBE- 75009 PARIS- FRANCE,accommodation,Paris,48.8719343,2.3317666,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231084,Single,65.12,FAUX,3,FAUX,FAUX,FAUX,3.89201500499413
182,HOTEL ROYAL OPERA,5 RUE DE CASTELLANE- PARIS- FRANCE,accommodation,Paris,48.872195,2.325254,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231086,Twin,161.92,FAUX,2,FAUX,VRAI,FAUX,3.67374404681933
183,MILLESIME HOTEL PARIS,15 RUE JACOB- PARIS- FRANCE,accommodation,Paris,48.855057,2.335138,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231087,Double,183.04,VRAI,3,VRAI,VRAI,FAUX,4.39524082335029
184,KLEBER HOTEL,7 RUE DE BELLOY- PARIS- FRANCE,accommodation,Paris,48.868713,2.292139,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231088,Double,170.72,FAUX,3,VRAI,FAUX,FAUX,2.41474678222401
185,ALBERT IER,162 RUE LA FAYETTE- PARIS- FRANCE,accommodation,Paris,48.879504,2.358187,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231100,Twin,188.32,FAUX,3,FAUX,VRAI,FAUX,3.77708821611107
186,HOTEL B SQUARE,11 RUE DES BATIGNOLLES- PARIS- FRANCE,accommodation,Paris,48.883759,2.32268,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231102,Family,175.12,FAUX,2,VRAI,VRAI,FAUX,3.23625126227559
187,ACTE V,55 RUE MONGE- PARIS- FRANCE,accommodation,Paris,48.844822,2.352549,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231105,Double,153.12,VRAI,4,FAUX,FAUX,FAUX,4.58619125703753
188,HOTEL ARVOR SAINT-GEORGES PARIS,8 RUE LAFERRIÈRE- PARIS- FRANCE,accommodation,Paris,48.878548,2.338389,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231110,Single,90.64,FAUX,4,FAUX,VRAI,FAUX,3.80142064185157
189,TRYP FRANCOIS,3 BOULEVARD MONTMARTRE- PARIS- FRANCE,accommodation,Paris,48.871392,2.342622,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231113,Double,95.92,FAUX,2,VRAI,VRAI,FAUX,4.16253541017091
190,HOTEL DES 3 GARES,1 RUE JULES CÉSAR- PARIS- FRANCE,accommodation,Paris,48.848885,2.368472,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231119,Double,173.36,FAUX,5,FAUX,VRAI,FAUX,4.10847552721583
191,HOTEL NEW PARNASSE,7 RUE VANDAMME- PARIS- FRANCE,accommodation,Paris,48.839461,2.323042,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231121,Double,234.96,VRAI,3,FAUX,VRAI,FAUX,3.71040359842097
192,EDEN,35 RUE JEAN-BAPTISTE PIGALLE- PARIS- FRANCE,accommodation,Paris,48.879787,2.334044,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231123,Single,85.36,VRAI,3,VRAI,FAUX,FAUX,3.66869888378042
193,HOTEL MODERN'EST,91 BOULEVARD DE STRASBOURG- PARIS- FRANCE,accommodation,Paris,48.876016,2.357636,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231126,Single,81.84,FAUX,4,FAUX,VRAI,FAUX,3.92953354958592
194,TOURISME HOTEL,66 AVENUE DE LA MOTTE-PICQUET- PARIS- FRANCE,accommodation,Paris,48.849599,2.298321,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231127,Double,101.2,FAUX,2,FAUX,VRAI,FAUX,2.77043527425286
195,HOTEL CENTRAL SAINT-GERMAIN PARIS,3 RUE CHAMPOLLION- PARIS- FRANCE,accommodation,Paris,48.849911,2.343083,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231135,Single,89.76,FAUX,1,FAUX,FAUX,FAUX,4.70606980412649
196,LA MANUFACTURE,8 RUE PHILIPPE DE CHAMPAGNE- PARIS- FRANCE,accommodation,Paris,48.832952,2.35532,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231150,Twin,191.84,FAUX,3,FAUX,VRAI,FAUX,4.0529639913453
197,HOTEL CARLTON'S,55 BOULEVARD DE ROCHECHOUART- PARIS- FRANCE,accommodation,Paris,48.881905,2.340853,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231151,Single,87.12,FAUX,2,FAUX,FAUX,FAUX,3.6965821114354
198,MAEGGIE MAILLIET,11 RUE ROBERT PLANQUETTE- PARIS- FRANCE,accommodation,Paris,48.884705,2.335311,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231155,Double,159.28,FAUX,5,VRAI,VRAI,FAUX,3.49863966582885
199,PLAZA ELYSÉES,177 BOULEVARD HAUSSMANN- PARIS- FRANCE,accommodation,Paris,48.874688,2.305833,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231156,Twin,112.64,VRAI,1,VRAI,VRAI,FAUX,2.88821318900797
200,HOTEL BRESIL OPERA,23 RUE BERGÈRE- PARIS- FRANCE,accommodation,Paris,48.872385,2.3449,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231159,Family,116.16,VRAI,2,VRAI,VRAI,FAUX,4.14653490170866
201,HOTEL CAMÉLIA,24 BOULEVARD PASTEUR- PARIS- FRANCE,accommodation,Paris,48.842516,2.31253,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231170,Family,217.36,VRAI,3,VRAI,FAUX,FAUX,3.33243849474039
202,BW HOTEL LE MONTPARNASSE,37 BOULEVARD DU MONTPARNASSE- PARIS- FRANCE,accommodation,Paris,48.844913,2.321327,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231172,Single,102.08,VRAI,3,FAUX,FAUX,FAUX,3.73415226843901
203,CAMPANILE HOTEL,232 RUE DU FAUBOURG SAINT-MARTIN- PARIS X- FRANCE,accommodation,Paris,48.881085,2.365366,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231181,Twin,158.4,FAUX,3,VRAI,VRAI,FAUX,3.57739346767567
204,KONFIDENTIEL,64 RUE DE L'ARBRE SEC- PARIS- FRANCE,accommodation,Paris,48.861243,2.342589,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231184,Single,102.08,FAUX,4,FAUX,VRAI,FAUX,4.56052059340516
205,HOTEL DU PANTHEON PARIS,19 PLACE DU PANTHÉON- PARIS- FRANCE,accommodation,Paris,48.845742,2.344934,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231196,Twin,147.84,FAUX,3,FAUX,VRAI,FAUX,4.6222503097031
206,BASTILLE CHARONNE HOTEL,71 RUE DE CHARONNE- PARIS- FRANCE,accommodation,Paris,48.85371,2.380597,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=231208,Double,134.64,FAUX,5,FAUX,VRAI,FAUX,3.59657135932132
